Unnamed: 0,content,Quality,Service,Shipping,Packing
4458,"Lời đầu tiên tôi muốn CẢNH BÁO tới những ai có ý định mua hàng của shop này là HÃY CẨN THẬN, bởi shop này làm ăn RẤT THIẾU TRÁCH NHIỆM. _x000D_
_x000D_
Về trường hợp của tôi,  khi tôi mua hàng của shop thì shop bảo chắc chắn có quà tặng kèm là túi chống sốc, tuy nhiên khi tôi nhận hàng thì lại không thấy có. Sau đó tôi nhắn tin cho shop thì ban đầu shop bảo sẽ gửi quà tặng cho, tuy nhiên không lâu sau thì lại shop lại nhắn tin GẠ GẪM mua thêm cái ổ cứng nữa rồi sẽ gửi kèm 2 cái túi chống sốc luôn một thể. Với lời gạ gẫm trên thì đương nhiên là tôi không đồng ý mua thêm. Sau đó tôi có nhắn mấy tin đề nghị shop giao cho tôi cái 1 túi chống sốc bị thiếu thì shop IM RE. Tiện thể, về quy cách đóng gói hàng của shop tôi đánh giá là  SƠ SÀI, ổ cứng được đựng trong một hộp carton không có miếng xốp chống sốc nào cả._x000D_
_x000D_
Cái túi chống sốc đáng vài chục thôi nhưng nó quan trọng với cái ổ cứng di động. Nói như vậy bởi nó được thiết kế chuẩn size với cái ổ cứng di động của hãng, tìm một cái chuẩn size trên thị trường cũng mất thời gian. Tôi thật không ngờ một hãng lớn như TOSHIBA lại chứa chấp mấy đứa nhân viên làm ăn một cách HÈN HẠ như vậy :)",1,0,1,0
4586,"Mình mới nhận hàng. Cũng may là không ướt và không mất món nào. 1/6 quyển mình mua có bọc ngoài. Mong Tiki hỗ trợ bọc sách, gói hàng chắc chắn hơn. không biết có phải do thanh toán trước không nhưng các lần trước thanh toán sau, tiki bọc hàng rất cẩn thận. Mình đã mua sách tiki 7 năm nay rồi và lần này rất thất vọng ạ",1,0,1,0
4608,"Bình nước: đẹp, chắc tay._x000D_
Đóng gói: đẹp đúng kiểu tiki nhưng không có quà tặng kèm bên trong. Tiki kiểm tra lại khâu đóng gói đi.",1,0,1,0
5048,"Giao hàng chậm, hơn tháng sau giao nhận mới hỏi nhận hay hông nhận muh không có lời giải thích abcd… tiki hỗ trợ như một con robot, theo kịch bản đợi chờ nhé vl",,0,,0
5107,"- Sản phẩm không được bo cạnh_x000D_
- Không có hướng dẫn sử dụng",,0,,0
5139,"Mua hàng Smarkbook và Fasaha nhiều được bạn bè giới thiệu qua mua tiki trade? mà lần đầu mua tầm 13 14 cuốn sách,mình chia làm 3 đơn...vậy mà có vài cuốn bị móp méo nhăn vậy? giờ mình muốn đổi trả lấy cái mới thì phát hiện không liên lạc hay chat được với nhân viên của tiki trading??? giờ phải làm sao",,0,,0
5265,"Tôi cho 1 sao vì 2 khâu giao hàng và tính toàn vẹn sản phẩm:
- Giao hàng rất nhanh nhưng hàng tôi nhận được thì gói bọc rất không tốt.
- Sách thiết kế cuộc đời thịnh vượng phiên bản mới có lớp bọc bên ngoài nhưng tôi nhận được thì không còn, vẫn đề này có thể thông cảm khi sách có bookcare nên mất lớp bọc nhưng quà tặng khoá học và audio kèm theo sách thì cũng mất luôn. Cái này không thể chấp nhận được.
Sau đó, tôi đã được anh Thái Phạm hỗ trợ có quà tặng mới.",,0,1,0
5285,"lần đầu tiên cho 1* ở tiki, shop ko gói hàng cho mình, chat ko có phản hồi_x000D_
chat tiki cũng ko có phản hồi",,0,,0
5296,Tôi nhận không đúng sản phẩm . Mà tiki giải quyết bảo là không có . Từ nay sẽ không mua bất cứ hàng gì của tiki cả. Làm ăn như vậy thì chịu r,,0,,0
5315,Đóng gói hàng cẩu thả. Ổ cứng đặt trong hộp giấy ko có bất kỳ biện pháp j để giảm sự vạ chạm trong lúc vận chuyển. Có rất nhiều nhận xét về cách gói hàng của TIKI mà lần này mình mua hàng TIKI vẫn ko thay đổi. Thất vọng toàn tập. TIKI coi thường và ko chịu tiếp thu ý kiến từ khách hàng.,,0,,0
5397,Giao bảng vỡ mà chưa đổi lai,,0,,0
5488,Không hiểu sao lại giao sai mãu được. Nếu không còn thì báo trước để khách biết chứ. Ko nói gì rồi giao loại khác.,,0,,0
5519,"đặt 1 cái bàn hơn 700k và 1 cái bàn gần 400k, đơn hơn 1100k thu đủ mà có 1 cái bàn 400k thôi. Nhắn tin hơn 12 tiếng chưa rep. Shop official mà làm ăn như vậy đấy !!!",,0,,0
5555,Mình đặt sản phẩm từ thứ 7 tuần trước. Cần gấp nên chọn giao hàng nhanh. Nhận được sản phẩm vỡ nắp. Và qui trình kéo đến giờ mình chưa nhận được sản phẩm mới. Cần gấp và thời gian kéo 1 tuần lễ. Không biết khi nào Tiki mới sử lý cho mình.,,0,,0
5599,"Mk mua hàng, giao thiếu hàng. Báo lại thì shop bảo xem lại mà cả tuần nay Ko phản hồi. Chán thật. Trăm người bán, vạn người mua. Người mua nên xem xét kĩ lưỡng về đánh giá và mua nhé!",,0,,0
5608,"Tiki giao nhầm hàng, đặt mua WA850RE thì giao WA855RE (như hình đính kèm).
bảo nhân viên ship lại thì không chịu bắt phải liên hệ chủ shop.
Tôi muốn trả hàng và nhận lại tiền ngay!",,0,,0
5612,"Tôi có mua 1 đơn hàng trên app Tiki, đơn hàng có 2 sản phẩm: Tp link và chuộc không dây, của nhà cung cấp là Máy tính Lanh Dung, ngày hôm nay tôi đã nhận 1 kiện và chỉ có 1 sp Tp Link. Nhưng app báo là đã giao hàng cả 2 sản phẩm. Tôi đã liên hệ tổng đài Tiki nhưng ko được giải quyết thoả mãn. Mong Tiki và nhà cung cấp sản phẩm này xem lại việc này. Xin cảm ơn
Đơn hàng số:
440424054",,0,,0
5656,"giao sản phẩm không chuẩn
Mua 2 cái mà giao 02 mẫu khác nhau.
Gọi ra phản ánh nhưng trả lời qua loa, không nhiệt tình",,0,,0
5669,"Mô tả sản phẩm có tặng bông lau, giao hàng thiếu, không giao bù_x000D_
- Tặng voucher để xin lỗi, và hứa giao kèm vào đơn hàng sau nhưng khi đặt hàng xong thì nhắn là tặng voucher để mua bù bông lau từ cửa hàng, chứ không giao bù, trong khi shop không bán lẻ bông lau",,0,,0
5764,"Mình rất thất vọng về tiki ạ, không thèm cho thùng carton luôn, hàng thì hàng đặc biệt không có hàng đổi trả mà đóng ẩu, đến tay khác chỉ cuốn vài miếng carton bên ngoài như vậy, nếu có 0 sao mình cũng cho luôn chứ không phải cho 1 sao đâu nhé. Đề nghi tiki cải thiện nhân viên đóng gói giùm",,0,,0
6128,Tôi nhận không đúng sản phẩm . Mà tiki giải quyết bảo là không có . Từ nay sẽ không mua bất cứ hàng gì của tiki cả. Làm ăn như vậy thì chịu r,,0,,0
6163,"Không có hoá đơn bán hàng, hộp móp méo bị bóc, phần bọc bên ngoài thì nham nhở không tôn trọng khách hàng chút nào. Đồ mình đem tặng mà nhận được hàng quá thất vọng.",,0,,0
6181,"Vừa nhận hàng mà thất vọng thật sự, sách k được bọc gì cả, đã vậy bên trong còn rách :)
Mình đã nhắn tin cho bên nhà sách, mong nhanh chóng nhận được phản hồi. Mình thấy nhiều bạn phàn nàn về vấn đề đóng gói hàng rồi nhưng có vẻ vẫn không cải thiện.",,0,,0
6314,"Mình đặt bản 32gb, màu gold; bên bán hàng giao màu graphite mà không hỏi ý kiến bên mua. Dịch vụ quá tệ.",,0,,0
6325,Sách trong hộp ko bao bọc lại. Vừa cũ lại vừa bị ướt thế kia mà giao được. Dịch vụ tệ.,,0,,0
6477,"đặt hàng trả tiền trước mà shop ko gửi hàng, tránh xa ra",,0,,0
6566,"Trên ảnh ghi được tặng túi đựng nhưng khi ship thì ko có và lý do lý trấu là vì khi cho hàng vào rỏ không chọn hàng tặng kèm. Về sau lại lý do là vì số lượng có hạn. _x000D_
Nếu xác định ko tặng hàng thì hãy cập nhật phần giới thiệu cho đúng. Làm như này mất lòng tin cho khách và cũng mất thời gian trao đổi hỏi han của 2 bên.",,0,,0
6616,"thiếu một linh kiện ( và trùng - thừa một linh kiện) gọi ko bắt máy, nhắn zalo không thèm trả lời. túm lại tránh xa nhà cung cấp này các bạn nhé",,0,,0
6814,"- Hết hàng, không báo cho khách huỷ đơn. Vẫn cố giao sách khác cho mình. _x000D_
- Đồng ý hoàn tiền, nhưng phải hoàn bên ngoài hệ thống ( mình không thấy có mục hoàn trả sản phẩm trên tiki chỗ sản phẩm của mình, có lẽ đơn ít tiền quá, mình chưa rõ). Mình phải giao cho shipper rồi sau đó mới hoàn tiền sau. Nếu không được hoàn tiền thì mình kiếm ai chịu trách nhiệm?_x000D_
- Mình yêu cầu được hoàn cho shipper phải ứng tiền đơn trước cho mình nhưng shop không đồng ý. _x000D_
Shop không uy tín từ đầu nên mình không tin tưởng._x000D_
 Bạn nào có ý định mua sách phải đồng kiểm với shipper trước. Hình ảnh là sách được giao, không phải cuốn mình đặt.",,0,,0
6957,"shopee làm ăn thiếu chuyên nghiệp, giao thiếu hàng xong đổ lỗi do khách hàng",,0,,0
7207,"bán ko kèm cáp, hỏi shop thì lúc đầu bảo gửi rồi, sau hết 1 tuần đổi trả thì đòi tiền ship, đáng ra mình trả hàng nhưng lỡ đem về quê bất tiện quá nên ko trả nữa, bán hàng rất kém chất lượng lại còn đòi phí ship",,0,,0
8523,Ghi tặng bút mà kh tặng! Kh bọc nilon,,0,,0
8542,Sách mới. Tuy nhiên chỉ bỏ vào hộp carton xong giao mà chẳng có gói sách cẩn thận gì cả. Phí thì cao hơn các nền tảng khác sao mà dịch vụ lại kém hơn vậy? Rất thất vọng.,1,0,,0
8555,"Tiki ơi, lần sau giao hàng nhờ đóng gói cẩn thận giúp, vỏ hộp thì bị nhàu, rách, chóa đèn thì bị móp méo, đế đèn thì có cái bị móp, chầy xước. Midoctor shop ơi, sao ko kèm bóng Led giống như trên web để mà lại đưa bóng sợi đốt cho hao điện vầy nè.",,0,,0
8631,"Tôi mua cuốn Được Học - Tara Westover  mà đi giao cho tôi cuốn Hai Kinh Thành Charles Dickens._x000D_
Quá thất vọng với cách làm việc tào lao này",,0,,0
8640,"Hàng giao 10 cái hết 3 cái không đủ phụ tùng, sao shop giao mà không kiểm tra cẩn thận vậy!?!? Chưa dùng thực tế tốt xấu ra sao nhưng làm như vậy tôi không hài lòng chút nào hết, cho dù giá trị sản phẩm không cao nhưng đừng làm như vậy mất uy tín của người bán.",,0,,0
8694,Mua hang giao ko dung noi co nhan vien den giai quyet roi lang luon lam an ko co uy tin,,0,,0
8829,Giáo hàng không đúng sản phẩm. Làm cho tôi bị trì hoãn việc kinh doanh. Mất thời gian làm thủ tục đổi trả hàng. Shop kiểm điểm lại việc kinh doanh của mình.,,0,,0
9043,Đề nghị tiki giải thích rõ ràng việc tự ý cắt niêm phong và sp k còn nguyên vẹn đánh tráo hàng à. Tiki làm ăn như vậy à? Như này gọi là niêm phong hả?,,0,,0
9180,"keo dán sơ sài quá,bìa bị bung.Mong Tiki kiểm tra lại trước khi giao hàng.",,0,,0
9461,giao thiếu bookmark sách đóng gói ko kĩ càng,,0,,0
3,Không hiểu kiểu gì nà lại giao cho mình 1 cuốn unseal 🙃 gói cũng không bao giờ có bọc chống sốc càng ngày càng giảm chất lượng h thêm vụ unseal nữa mắc mệt,,0,,0
60,"Tôi đã mua sách ở Tiki rất nhiều lần rồi nhưng đây là lần đầu tiên mà Tiki khiến tôi không hài lòng. Đơn hàng tôi đặt 3 cuốn đều có sử dụng bookcare mà Tiki chỉ bọc cho tôi 2 cuốn, chừa lại 1 cuốn để làm gì????? Trong khi đó Tiki trừ của tôi 3 cái bookcare. Tại sao Tiki có thể mắc một lỗi sơ đẳng như vậy. Trước khi nhân viên đóng gói không có kiểm tra lại đơn hàng sao??? Tôi mua sách ở trên Tiki vì sách có thể được bọc bookcare để tôi bảo quản sách vậy mà giờ lại không có bọc!!!!",,0,,0
248,"Mọi lần rất ưng mua sách ở Tiki nhưng lần này thật sự rất rất thất vọng từ cách đóng gói cho đến bảo quản sách. Sách bọc cẩu thả ko chống sốc cong hết mép sách, bẩn hết sách nhìn sách mà xót xa. Mình tức lắm với lần giao hàng này của tiki",,0,,0
312,"Lần này m khá thất vọng về cách đóng gói của Tiki_x000D_
Sách đóng gói trong hộp quá sơ sài,  nhưng hộp còn bị rách như này._x000D_
Đã thế m mua 4 cuốn nhưng chỉ 1 cuốn được bao nilong. _x000D_
Hộp rách + sách không bao nilong + mùa mưa =  thế nào ạ???",,0,,0
717,"giao hàng thiếu 1 con ốc thì dùng kiểu gì, tron khi hộp sản phẩm bị thủng 1 lỗ từ trước, cái này là biết sp bị thiếu rồi mà vẫn gửi cho khách",,0,,0
730,"Sách đẹp, giấy đẹp mà Tiki lại làm bẩn cả móp sách. Ship 2 quyển 1 quyển đc bọc nilong tử tế còn 1 quyền để tơ hơ cứ như sách dùng rồi vậy",1,0,,0
887,"Đóng gói cẩu thả, sản phẩm là ổ cứng di động rất dễ hỏng hóc mà không có bất kì miếng lót chống sốc hay ghi chú hàng dễ vỡ, chỉ có 1 hộp carton mỏng bên ngoài. Mình thấy nhiều bạn phản ánh ở trên lâu rồi nhưng có vẻ như Tiki không tiếp nhận ý kiến đóng góp.",,0,,0
1157,công nhận TIKI dán tem rất tinh tế. dán vầy rồi sao sài???,,0,,0
1307,"Sau bao nhiêu đánh giá về đóng gói, Tiki vẫn không lắng nghe khách hàng và thay đổi. Mặc cho các bạn nhân viên chăm sóc có trả lời đánh giá, có ghi nhận sự việc nhưng hầu như bộ phận đóng gói vẫn thờ ơ và vô trách nhiệm với sản phẩm của chính các bạn là nhà cung cấp. Là một sàn thương mại điện tử, là một đơn vị bán hàng cho khách mà cách các bạn đóng gói một mặt hàng điện tử nói chung và ổ cứng nói riêng như thế này là không thể chấp nhận được. 
Không hề có xốp chèn hay bọt hơi giảm chấn trong hộp. Chỉ duy nhất ổ cứng đựng trong nilon của hãng cho vào hộp giấy rộng gấp đôi. Thử hỏi một mặt hàng có tính chất dễ hư hỏng do va chạm, rung lắc như ổ cứng mà Tiki đóng gói như thế thì sẽ ảnh hưởng thế nào? Có ai tưởng tượng được từ Tiki Trading giao đến khách hàng sẽ trải qua bao nhiêu khâu vận chuyển, bốc xếp, chồng chất hàng không? Thật không dám nghĩ đến. 
Tiki à, là một sàn thương mại điện tử, cũng như đơn vị bán hàng trực tiếp, các bạn không chỉ bán món hàng. Mà còn bán cả dịch vụ, lương tâm nghề nghiệp nữa đấy. Chúng tôi - những khách hàng - người góp phần tạo thu nhập, phát triển cho các bạn, chúng tôi cần hơn 1 sản phẩm. Chúng tôi cần sự lắng nghe, thấu hiểu và hành động ở từng dịch vụ của các bạn. Chứ không phải là những con chữ ""Ghi nhận"" rồi thôi.",,0,,0
1316,"K có bọc chỉ có mỗi cái hộp ko thôi_x000D_
Sách như sách cũ rách cả ra nhăn rồi cảm giác sờ vào nó cứ bẩn bẩn_x000D_
Đúng là sách rẻ thật nhg phục vụ k ổn tí nào_x000D_
H tiki còn k cẩn thận với sách bằng shoppee_x000D_
May là đc chú shipper quen bù lại",,0,1,0
1390,Hàng giao nhanh nhưng đóng gói sơ sài không tương xứng với giá trị sp. K đủ đảm bảo cho sp. Hộp bị móp nên không hài lòng lắm. Lần đầu mua sp giá trị cao qua mạng nên mình mong muốn sẽ nhận đc dịch vụ tốt hơn. Chắc lần sau ra cửa hàng cho yên tâm,,0,1,0
1559,"truyện thì k có seal, mình đặt bản có poster mà chỉ giao mỗi truyện. trộm vía k bọc chống sốc mà truyện vẫn k bị df 😭 RẤT TỆ LUÔN TIKI ƠI",,0,,0
1942,Hàng được bỏ trong hộp không nắp đậy. Nhìn như hàng chợ. Không giống như hình quảng cáo trên app và fb.,,0,,0
2023,"nxb Kim Đồng thông tin công khai là tập nào cũng có bookmark đi kèm, nhưng lại đóng gói thiếu bookmark cho sản phẩm này dù sản phẩm còn nguyên màng co. nghĩ công đổi trả tốn 2 lần ship của Tiki nên mình không đổi. nhưng hơi buồn, vì bookmark tập này đẹp quá xá.",,0,,0
2560,Đạt loại 2666 nhưng lại giao loại 2400. Đóng gói chỉ có bao nilon cực kỳ sơ sài. Đã báo cáo tiki và yêu cầu trả hàng hoàn tiền,,0,,0
2576,"Đổi trả hàng thì cũng đưa cho cuốn sách không khá gì hơn cuốn trước. Đóng gói hàng quá chán, không biết rút kinh nghiệm lần trước. Sách thì vẫn gãy cạnh tùm lum, màu vẫn bị lem. Quá tệ trong cách làm việc. Không hiểu lí do vì sao có thể thiếu chuyên nghiệp và không biết sửa đổi như vậy. Muốn người ta tin tưởng và giữ chân được khách hàng thì phải làm ăn cho đàng hoàng, đâu ra cái cách làm việc tệ hại như vậy chứ.",,0,,0
2606,"Vì Tiki yêu cầu đánh giá nên mình viết đánh giá đây. Rất mong nhà bán cải thiện dịch vụ chăm sóc khách hàng. Là một người yêu sách, hay một người bán sách, xin hãy trân trọng sách vở với ạ!! Không thể chấp nhận được thói cẩu thả của một kẻ làm việc với sách mà không biết trân trọng sách!!!!",,0,,0
2750,"Sr mọi người mình ko đem đến cảm nhận về cuốn sách. 
Mình thông cảm tình hình dịch khó khăn, ĐL cũng cách xa SG nên việc vận chuyển sẽ càng lâu và bị dồn dập. Và đơn hàng của mình mất 2 tháng để nhận được. 
Mình cũng ko hy vọng là phần hộp sẽ ngay ngắn nguyên vẹn nhưng ít nhất, bên trong cuốn sách sẽ được bọc nilong cho chặng đường xa.
Kết quả là khi mình lấy hàng ra thì mọi cuốn sách đều bị dập rất nặng, gãy mép, thậm chí bụi từ thùng giấy phủ hết sách và ko 1 cuốn nào được bọc dù chỉ 1 lớp mỏng cho an toàn. Vì vậy nhìn cuốn nào cũng bị hơi cũ.
Mình khá buồn và mong những lần mua hàng tới Tiki thật sự khắc phục được khuyết điểm này",,0,,0
2804,"đóng gói khong cẩn thận, chăm sóc khách hàng kém, không phải kém ở khâu nhân viên mà kém ở quy trình giải quyết khiếu nại.",,0,,0
2809,"Bưu kiện không được bọc chống sốc.
Quyển này may nhờ có cái bọc bao bên ngoài nên đỡ bị ảnh hưởng.
Tiki không giao bộ bookmark như trong đơn hàng, tại sao thế?",,0,,0
2923,"Góp ý lần thứ “N” với Tiki là xin hãy làm ơn, đóng gói hàng chuyển đi cho thêm chống sốc dùm tui, bao nhiêu trường hợp sách dơ sách bị móp méo hư hại rồi? Bao nhiêu phản hồi của khách hàng về trường hợp đóng gói hàng “ẨU TẢ VÔ TRÁCH NHIỆM VÀ THIẾU Ý THỨC” cũng như trong khâu kiểm duyệt chất lượng sản phẩm trước khi gửi đi rồi? BAO NHIÊU RỒI HẢ TIKI? Hay mấy bạn lại lôi cái câu trả lời như một con robot ra mà phản hồi lại khác hàng?
Hông lẽ giờ đem sách tới văn phòng của mấy bạn mà “PHẢN HỒI CHÂN THẬT” luôn nhỉ? Thêm cái nữa là mình muốn dán tờ giấy lên trán của mấy bạn với dòng chữ “ĐÓNG GÓI HÀNG ẨU TẢ” cho nó chân thật hết mức có thể!
Góp ý đi góp ý lại toàn trả lời một kiểu, làm ăn như vậy bảo khách hàng ủng hộ Tiki vì nó là của Việt Nam, nhưng cách làm việc của các bạn chẳng khác gì bọn Trung Quốc!",,0,,0
3517,"Buôn bán mất dạy, hàng gói cẩu thả, đến tay thì xước xát, đặt đĩa lòng đen mà giao không đúng.",,0,,0
